node_id,x_mm,y_mm,ux_mm,uy_mm,u_mag_mm
413,51.0,3.0,-0.0004651631901851458,-0.010938326021371866,0.010948212317238103
414,52.0,3.0,-0.00041869769676972394,-0.011037026530110483,0.01104496547697832
415,53.0,3.0,-0.0003705346279311637,-0.011125513011396864,0.011131681619470483
416,54.0,3.0,-0.0003208004982832582,-0.011203313995908395,0.011207906024347979
417,55.0,3.0,-0.0002696499342545741,-0.011269980861250983,0.011273206274170935
418,56.0,3.0,-0.00021726945361165306,-0.011325113717730454,0.011327197655863484
419,57.0,3.0,-0.0001638731778304941,-0.011368375117044248,0.011369556157574625
420,58.0,3.0,-0.00010969494094048224,-0.011399492127664146,0.011400019901243365
421,59.0,3.0,-5.498325143825146e-05,-0.011418255161028642,0.011418387542919356
422,60.0,3.0,-3.2625975255074806e-16,-0.011424525962829115,0.011424525962829115
423,61.0,3.0,5.4983251437598e-05,-0.011418255161028611,0.011418387542919323
424,62.0,3.0,0.00010969494093982654,-0.011399492127664062,0.011400019901243275
425,63.0,3.0,0.00016387317782982615,-0.011368375117044154,0.011369556157574522
426,64.0,3.0,0.00021726945361098143,-0.011325113717730317,0.011327197655863335
427,65.0,3.0,0.00026964993425389805,-0.01126998086125078,0.011273206274170717
428,66.0,3.0,0.0003208004982825816,-0.011203313995908164,0.011207906024347729
429,67.0,3.0,0.0003705346279304944,-0.011125513011396604,0.011131681619470202
430,68.0,3.0,0.0004186976967690528,-0.011037026530110242,0.011044965476978053
431,69.0,3.0,0.00046516319018446837,-0.01093832602137162,0.010948212317237829
432,70.0,3.0,0.0005098253248335474,-0.01082987105087676,0.010841864638541664
433,71.0,3.0,0.0005526025784598064,-0.01071207864365056,0.010726322691280309
434,72.0,3.0,0.0005934563163348284,-0.010585332305953201,0.010601955028524419
435,75.0,3.0,0.0007046350255247523,-0.010156951659023104,0.010181364227004575
436,80.0,3.0,0.0008525276597216479,-0.009307999263341733,0.009346959596412125
437,85.0,3.0,0.0009558977433313174,-0.008320221632961247,0.00837495244865917
438,90.0,3.0,0.0010161825046697865,-0.007223848539389054,0.00729497187128438
439,95.0,3.0,0.0010339869767215194,-0.006048999922631298,0.006136736032454317
440,100.0,3.0,0.0010091858050138406,-0.004824251701398211,0.004928677354776327
441,105.0,3.0,0.0009410744183679868,-0.003575210605135149,0.003696992281839047
442,108.0,3.0,0.0008780489036588499,-0.002821726185555396,0.002955183335000641
443,109.0,3.0,0.0008529806843295235,-0.0025704014677884533,0.002708235542460865
444,110.0,3.0,0.0008257882015440747,-0.002319453967381886,0.0024620708480084337
